5,6,11,2020,51589,29.9092674725338433
6,7,11,2020,82904,30.0402933588427976
0,8,11,2020,84868,30.7519494448792650
1,9,11,2020,54694,33.9743828655907964
3,11,11,2020,108269,52.3084132919770799
4,12,11,2020,138634,50.21442749308181623816
5,13,11,2020,135654,49.11369857062171458658
6,14,11,2020,135617,49.1408673217960972
0,15,11,2020,136728,49.5434385598747731
1,16,11,2020,139607,50.5866452155259876
2,17,11,2020,136946,49.6224309360234224
3,18,11,2020,92100,35.84689755026739202
4,19,11,2020,36562,13.71705984752986369842
5,20,11,2020,39389,14.44672657252888316007
6,21,11,2020,42306,15.5390514809590971
0,22,11,2020,43501,15.9779766102491768
1,23,11,2020,51179,18.6514429822483479
2,24,11,2020,52574,19.1229639975848043
3,25,11,2020,56885,21.2593805124525367
4,26,11,2020,56518,20.8226183195419746
5,27,11,2020,56654,20.5285966895672091
6,28,11,2020,56352,20.4191668840768771
0,29,11,2020,60918,22.0736585790068703
1,30,11,2020,65199,23.6248804243847291
2,1,12,2020,63691,23.0784560976316780
3,2,12,2020,63769,23.1067194248775257
4,3,12,2020,60547,21.9392265994144420
5,4,12,2020,54006,21.3481014159334013
6,5,12,2020,56352,20.4191668840768763
0,6,12,2020,60502,21.9229208336956838
1,7,12,2020,59734,23.6123299259224119
2,8,12,2020,61884,22.4236890164362119
3,9,12,2020,59410,22.4632009588735507
4,10,12,2020,67392,24.4195147404122097
5,11,12,2020,73288,26.5559323999188334
6,12,12,2020,77765,28.1781749137606171
0,13,12,2020,81865,29.6638113459141372
1,14,12,2020,82113,29.7536742325419599
2,15,12,2020,81879,29.6688842508044183
3,16,12,2020,72495,27.4107011195680531
4,17,12,2020,76855,27.8484360958923966
5,18,12,2020,76931,27.8759747224396326
6,19,12,2020,77250,27.9915644838681625
0,20,12,2020,78656,28.5010290749920288
1,21,12,2020,81539,29.5456851320404674
2,22,12,2020,75308,27.2878801055164223
3,23,12,2020,74969,27.1650433371017771
4,24,12,2020,69697,27.5506170497039263
5,25,12,2020,75480,27.3502043655970076
6,26,12,2020,78026,28.2727483549294138
0,27,12,2020,79349,28.7521378670609032
1,28,12,2020,76030,27.5494970577151630
2,29,12,2020,73482,26.6262283676841459
3,30,12,2020,75431,27.3324491984810269
4,31,12,2020,35145,27.7850247847638921
4,14,1,2021,38475,30.41477932980766947768
5,15,1,2021,86243,31.2501811751746528
6,16,1,2021,88933,32.2249036148070849
0,17,1,2021,89239,32.3357828216946404
1,18,1,2021,93803,33.9895498159260227
2,19,1,2021,42501,33.6005502454758911
4,21,1,2021,43743,31.7005826593616845
5,22,1,2021,84807,30.7298460735716150
6,23,1,2021,86596,31.3780908484795774
0,24,1,2021,87514,31.7107284691422437
1,25,1,2021,86750,31.4338928022726618
2,26,1,2021,84874,30.7541235469750995
3,27,1,2021,85670,31.0425544250224658
4,28,1,2021,91982,33.3297098298402760
5,29,1,2021,82412,34.1280194136964290
6,30,1,2021,94759,34.3359567498623067
0,31,1,2021,96610,35.0066672464272256
1,1,2,2021,90493,35.7710947196989460
2,2,2,2021,88728,33.5484749146428612
3,3,2,2021,88912,32.2172942574716641
4,4,2,2021,84699,32.0250910287094912
5,5,2,2021,90733,32.8771342435574111
6,6,2,2021,93434,33.8558425370322053
0,7,2,2021,94846,34.3674812302519065
1,8,2,2021,105037,36.5377858944256022
2,9,2,2021,73505,35.5127499009575712
